Stazione;Data;Dato pluviometrico giornaliero 0-24
Amatrice ;27/05/2019;6,4
Amatrice ;28/05/2019;1,4
Amatrice ;29/05/2019;0,8
Amatrice ;30/05/2019;2,8
Amatrice ;31/05/2019;0
Aniene a Lunghezza ;01/05/2019;7,2
Aniene a Lunghezza ;02/05/2019;0
Aniene a Lunghezza ;03/05/2019;0,2
Aniene a Lunghezza ;04/05/2019;11,6
Aniene a Lunghezza ;05/05/2019;10,2
Aniene a Lunghezza ;06/05/2019;0,6
Aniene a Lunghezza ;07/05/2019;0
Aniene a Lunghezza ;08/05/2019;0
Aniene a Lunghezza ;09/05/2019;0
Aniene a Lunghezza ;10/05/2019;0
Aniene a Lunghezza ;11/05/2019;0
Aniene a Lunghezza ;12/05/2019;19,2
Aniene a Lunghezza ;13/05/2019;0
Aniene a Lunghezza ;14/05/2019;0,6
Aniene a Lunghezza ;15/05/2019;15,2
Aniene a Lunghezza ;16/05/2019;0
Aniene a Lunghezza ;17/05/2019;0
Aniene a Lunghezza ;18/05/2019;3,6
Aniene a Lunghezza ;19/05/2019;25,2
Aniene a Lunghezza ;20/05/2019;8,2
Aniene a Lunghezza ;21/05/2019;3,2
Aniene a Lunghezza ;22/05/2019;0
Aniene a Lunghezza ;23/05/2019;0,6
Aniene a Lunghezza ;24/05/2019;0,2
Aniene a Lunghezza ;25/05/2019;2,6
Aniene a Lunghezza ;26/05/2019;19
Aniene a Lunghezza ;27/05/2019;8,2
Aniene a Lunghezza ;28/05/2019;0,8
Aniene a Lunghezza ;29/05/2019;17,8
Aniene a Lunghezza ;30/05/2019;3,4
Aniene a Lunghezza ;31/05/2019;0,8
Aniene a Marano Equo ;01/05/2019;9,6
Aniene a Marano Equo ;02/05/2019;0
Aniene a Marano Equo ;03/05/2019;0
Aniene a Marano Equo ;04/05/2019;15
Aniene a Marano Equo ;05/05/2019;21
Aniene a Marano Equo ;06/05/2019;4
Aniene a Marano Equo ;07/05/2019;0,2
Aniene a Marano Equo ;08/05/2019;0
Aniene a Marano Equo ;09/05/2019;0
Aniene a Marano Equo ;10/05/2019;0
Aniene a Marano Equo ;11/05/2019;0
Aniene a Marano Equo ;12/05/2019;6,4
Aniene a Marano Equo ;13/05/2019;3
Aniene a Marano Equo ;14/05/2019;4
Aniene a Marano Equo ;15/05/2019;12
Aniene a Marano Equo ;16/05/2019;0,2
Aniene a Marano Equo ;17/05/2019;0
Aniene a Marano Equo ;18/05/2019;6,8
Aniene a Marano Equo ;19/05/2019;18,8
Aniene a Marano Equo ;20/05/2019;16,2
Aniene a Marano Equo ;21/05/2019;3,4
Aniene a Marano Equo ;22/05/2019;0
Aniene a Marano Equo ;23/05/2019;14,9
Aniene a Marano Equo ;24/05/2019;0,2
Aniene a Marano Equo ;25/05/2019;0
Aniene a Marano Equo ;26/05/2019;11
Aniene a Marano Equo ;27/05/2019;10
Aniene a Marano Equo ;28/05/2019;4
Aniene a Marano Equo ;29/05/2019;19,7
Aniene a Marano Equo ;30/05/2019;2,6
Aniene a Marano Equo ;31/05/2019;0,2
Aniene a Ponte Salario ;01/05/2019;2,6
Aniene a Ponte Salario ;02/05/2019;0
Aniene a Ponte Salario ;03/05/2019;0,2
Aniene a Ponte Salario ;04/05/2019;10,6
Aniene a Ponte Salario ;05/05/2019;10,3
Aniene a Ponte Salario ;06/05/2019;1,2
Aniene a Ponte Salario ;07/05/2019;0
Aniene a Ponte Salario ;08/05/2019;0
Aniene a Ponte Salario ;09/05/2019;0
Aniene a Ponte Salario ;10/05/2019;0
Aniene a Ponte Salario ;11/05/2019;0
Aniene a Ponte Salario ;12/05/2019;6,2
Aniene a Ponte Salario ;13/05/2019;0
Aniene a Ponte Salario ;14/05/2019;0,2
Aniene a Ponte Salario ;15/05/2019;15,2
Aniene a Ponte Salario ;16/05/2019;0
Aniene a Ponte Salario ;17/05/2019;0
Aniene a Ponte Salario ;18/05/2019;9
Aniene a Ponte Salario ;19/05/2019;14,5
Aniene a Ponte Salario ;20/05/2019;5,8
Aniene a Ponte Salario ;21/05/2019;0,4
Aniene a Ponte Salario ;22/05/2019;0
Aniene a Ponte Salario ;23/05/2019;0
Aniene a Ponte Salario ;24/05/2019;0
Aniene a Ponte Salario ;25/05/2019;0
Aniene a Ponte Salario ;26/05/2019;12,4
Aniene a Ponte Salario ;27/05/2019;16,9
Aniene a Ponte Salario ;28/05/2019;0,4
Aniene a Ponte Salario ;29/05/2019;1
Aniene a Ponte Salario ;30/05/2019;0,4
Aniene a Ponte Salario ;31/05/2019;0
Aniene a Subiaco ;01/05/2019;13,2
Aniene a Subiaco ;02/05/2019;0,2
Aniene a Subiaco ;03/05/2019;0
Aniene a Subiaco ;04/05/2019;8
Aniene a Subiaco ;05/05/2019;25,7
Aniene a Subiaco ;06/05/2019;7
Aniene a Subiaco ;07/05/2019;0
Aniene a Subiaco ;08/05/2019;0
Aniene a Subiaco ;09/05/2019;0
Aniene a Subiaco ;10/05/2019;0
Aniene a Subiaco ;11/05/2019;0
Aniene a Subiaco ;12/05/2019;8,2
Aniene a Subiaco ;13/05/2019;2,6
Aniene a Subiaco ;14/05/2019;4,2
Aniene a Subiaco ;15/05/2019;10,4
Aniene a Subiaco ;16/05/2019;1,4
Aniene a Subiaco ;17/05/2019;0
Aniene a Subiaco ;18/05/2019;12,9
Aniene a Subiaco ;19/05/2019;27,7
Aniene a Subiaco ;20/05/2019;8,7
Aniene a Subiaco ;21/05/2019;2,4
Aniene a Subiaco ;22/05/2019;0
Aniene a Subiaco ;23/05/2019;10
Aniene a Subiaco ;24/05/2019;0,2
Aniene a Subiaco ;25/05/2019;0
Aniene a Subiaco ;26/05/2019;9,4
Aniene a Subiaco ;27/05/2019;13
Aniene a Subiaco ;28/05/2019;12,1
Aniene a Subiaco ;29/05/2019;6,2
Aniene a Subiaco ;30/05/2019;3,2
Aniene a Subiaco ;31/05/2019;0
Anzio ;01/05/2019;1,2
Anzio ;02/05/2019;0
Anzio ;03/05/2019;0
Anzio ;04/05/2019;8,4
Anzio ;05/05/2019;3,8
Anzio ;06/05/2019;1,6
Anzio ;07/05/2019;0
Anzio ;08/05/2019;0
Anzio ;09/05/2019;0
Anzio ;10/05/2019;0
Anzio ;11/05/2019;0
Anzio ;12/05/2019;0,6
Anzio ;13/05/2019;0,2
Anzio ;14/05/2019;1,2
Anzio ;15/05/2019;60,4
Anzio ;16/05/2019;0
Anzio ;17/05/2019;0
Anzio ;18/05/2019;1,2
Anzio ;19/05/2019;1,8
Anzio ;20/05/2019;4,8
Anzio ;21/05/2019;1,6
Anzio ;22/05/2019;0
Anzio ;23/05/2019;0
Anzio ;24/05/2019;0
Anzio ;25/05/2019;2
Anzio ;26/05/2019;11,4
Anzio ;27/05/2019;28,8
Anzio ;28/05/2019;0
Anzio ;29/05/2019;0
Anzio ;30/05/2019;0
Anzio ;31/05/2019;0
Aprilia ;01/05/2019;3,4
Aprilia ;02/05/2019;0
Aprilia ;03/05/2019;0
Aprilia ;04/05/2019;18,4
Aprilia ;05/05/2019;8,8
Aprilia ;06/05/2019;1,8
Aprilia ;07/05/2019;0
Aprilia ;08/05/2019;0
Aprilia ;09/05/2019;0,8
Aprilia ;10/05/2019;0
Aprilia ;11/05/2019;0
Aprilia ;12/05/2019;2,4
Aprilia ;13/05/2019;0,4
Aprilia ;14/05/2019;2
Aprilia ;15/05/2019;30,8
Aprilia ;16/05/2019;0
Aprilia ;17/05/2019;0
Aprilia ;18/05/2019;2,6
Aprilia ;19/05/2019;7,6
Aprilia ;20/05/2019;11,2
Aprilia ;21/05/2019;7,2
Aprilia ;22/05/2019;0
Aprilia ;23/05/2019;0
Aprilia ;24/05/2019;0
Aprilia ;25/05/2019;1,8
Aprilia ;26/05/2019;14,4
Aprilia ;27/05/2019;21
Aprilia ;28/05/2019;1
Aprilia ;29/05/2019;0
Aprilia ;30/05/2019;0,4
Aprilia ;31/05/2019;0,6
Ardea ;01/05/2019;1,2
Ardea ;02/05/2019;0,2
Ardea ;03/05/2019;1,8
Ardea ;04/05/2019;22,8
Ardea ;05/05/2019;13,4
Ardea ;06/05/2019;0,6
Ardea ;07/05/2019;0
Ardea ;08/05/2019;0
Ardea ;09/05/2019;0
Ardea ;10/05/2019;0
Ardea ;11/05/2019;0
Ardea ;12/05/2019;1,4
Ardea ;13/05/2019;1,2
Ardea ;14/05/2019;0,6
Ardea ;15/05/2019;19,3
Ardea ;16/05/2019;0,2
Ardea ;17/05/2019;0
Ardea ;18/05/2019;0,4
Ardea ;19/05/2019;1
Ardea ;20/05/2019;14
Ardea ;21/05/2019;2,4
Ardea ;22/05/2019;0
Ardea ;23/05/2019;0
Ardea ;24/05/2019;0
Ardea ;25/05/2019;1,6
Ardea ;26/05/2019;13
Ardea ;27/05/2019;31,9
Ardea ;28/05/2019;0
Ardea ;29/05/2019;0
Ardea ;30/05/2019;1,2
Ardea ;31/05/2019;0
Arrone a Maccarese ;01/05/2019;2,2
Arrone a Maccarese ;02/05/2019;0,2
Arrone a Maccarese ;03/05/2019;2,8
Arrone a Maccarese ;04/05/2019;17
Arrone a Maccarese ;05/05/2019;8,3
Arrone a Maccarese ;06/05/2019;0,2
Arrone a Maccarese ;07/05/2019;0
Arrone a Maccarese ;08/05/2019;0
Arrone a Maccarese ;09/05/2019;0,6
Arrone a Maccarese ;10/05/2019;0,2
Arrone a Maccarese ;11/05/2019;0
Arrone a Maccarese ;12/05/2019;0
Arrone a Maccarese ;13/05/2019;0,2
Arrone a Maccarese ;14/05/2019;0,2
Arrone a Maccarese ;15/05/2019;16,2
Arrone a Maccarese ;16/05/2019;0
Arrone a Maccarese ;17/05/2019;0
Arrone a Maccarese ;18/05/2019;2,2
Arrone a Maccarese ;19/05/2019;7,4
Arrone a Maccarese ;20/05/2019;3,4
Arrone a Maccarese ;21/05/2019;0
Arrone a Maccarese ;22/05/2019;0
Arrone a Maccarese ;23/05/2019;0
Arrone a Maccarese ;24/05/2019;0
Arrone a Maccarese ;25/05/2019;0
Arrone a Maccarese ;26/05/2019;11,4
Arrone a Maccarese ;27/05/2019;11,9
Arrone a Maccarese ;28/05/2019;0
Arrone a Maccarese ;29/05/2019;0,6
Arrone a Maccarese ;30/05/2019;3,4
Arrone a Maccarese ;31/05/2019;0
Arsoli ;01/05/2019;3
Arsoli ;02/05/2019;0,2
Arsoli ;03/05/2019;0
Arsoli ;04/05/2019;13,2
Arsoli ;05/05/2019;27,8
Arsoli ;06/05/2019;5,8
Arsoli ;07/05/2019;0
Arsoli ;08/05/2019;0
Arsoli ;09/05/2019;0,4
Arsoli ;10/05/2019;0
Arsoli ;11/05/2019;0
Arsoli ;12/05/2019;4,6
Arsoli ;13/05/2019;2,8
Arsoli ;14/05/2019;3
Arsoli ;15/05/2019;10,2
Arsoli ;16/05/2019;0,2
Arsoli ;17/05/2019;0
Arsoli ;18/05/2019;6
Arsoli ;19/05/2019;11,6
Arsoli ;20/05/2019;9,8
Arsoli ;21/05/2019;4,8
Arsoli ;22/05/2019;0
Arsoli ;23/05/2019;17,4
Arsoli ;24/05/2019;0
Arsoli ;25/05/2019;3,2
Arsoli ;26/05/2019;12,6
Arsoli ;27/05/2019;7,4
Arsoli ;28/05/2019;6,6
Arsoli ;29/05/2019;20,8
Arsoli ;30/05/2019;6
Arsoli ;31/05/2019;0,2
Aurelio ;01/05/2019;3,8
Aurelio ;02/05/2019;0,2
Aurelio ;03/05/2019;1,4
Aurelio ;04/05/2019;9,6
Aurelio ;05/05/2019;8,2
Aurelio ;06/05/2019;0,2
Aurelio ;07/05/2019;0,2
Aurelio ;08/05/2019;0
Aurelio ;09/05/2019;0,2
Aurelio ;10/05/2019;0
Aurelio ;11/05/2019;0
Aurelio ;12/05/2019;16,4
Aurelio ;13/05/2019;0,2
Aurelio ;14/05/2019;0,2
Aurelio ;15/05/2019;18
Aurelio ;16/05/2019;0
Aurelio ;17/05/2019;0
Aurelio ;18/05/2019;13
Aurelio ;19/05/2019;17,4
Aurelio ;20/05/2019;8,6
Aurelio ;21/05/2019;0,2
Aurelio ;22/05/2019;0
Aurelio ;23/05/2019;0
Aurelio ;24/05/2019;0
Aurelio ;25/05/2019;0,2
Aurelio ;26/05/2019;11,2
Aurelio ;27/05/2019;12,6
Aurelio ;28/05/2019;1,6
Aurelio ;29/05/2019;1
Aurelio ;30/05/2019;21,8
Aurelio ;31/05/2019;0
Baccano ;01/05/2019;10,8
Baccano ;02/05/2019;0,2
Baccano ;03/05/2019;0,4
Baccano ;04/05/2019;17,8
Baccano ;05/05/2019;12,6
Baccano ;06/05/2019;0,2
Baccano ;07/05/2019;1,8
Baccano ;08/05/2019;0
Baccano ;09/05/2019;1,6
Baccano ;10/05/2019;0,2
Baccano ;11/05/2019;0
Baccano ;12/05/2019;8,8
Baccano ;13/05/2019;0,2
Baccano ;14/05/2019;0,4
Baccano ;15/05/2019;12,2
Baccano ;16/05/2019;0
Baccano ;17/05/2019;0
Baccano ;18/05/2019;8,2
Baccano ;19/05/2019;10,8
Baccano ;20/05/2019;43,6
Baccano ;21/05/2019;0
Baccano ;22/05/2019;0
Baccano ;23/05/2019;0,2
Baccano ;24/05/2019;0,2
Baccano ;25/05/2019;0,4
Baccano ;26/05/2019;14,4
Baccano ;27/05/2019;10,6
Baccano ;28/05/2019;0,4
Baccano ;29/05/2019;12,2
Baccano ;30/05/2019;0,2
Baccano ;31/05/2019;0
Bagnoregio ;01/05/2019;0,2
Bagnoregio ;02/05/2019;0
Bagnoregio ;03/05/2019;0
Bagnoregio ;04/05/2019;2
Bagnoregio ;05/05/2019;9,2
Bagnoregio ;06/05/2019;0,2
Bagnoregio ;07/05/2019;0
Bagnoregio ;08/05/2019;0
Bagnoregio ;09/05/2019;1,8
Bagnoregio ;10/05/2019;0
Bagnoregio ;11/05/2019;10,8
Bagnoregio ;12/05/2019;22,4
Bagnoregio ;13/05/2019;2,2
Bagnoregio ;14/05/2019;0
Bagnoregio ;15/05/2019;6,2
Bagnoregio ;16/05/2019;0
Bagnoregio ;17/05/2019;0
Bagnoregio ;18/05/2019;13,2
Bagnoregio ;19/05/2019;27,4
Bagnoregio ;20/05/2019;8,4
Bagnoregio ;21/05/2019;0,6
Bagnoregio ;22/05/2019;0
Bagnoregio ;23/05/2019;0,4
Bagnoregio ;24/05/2019;0
Bagnoregio ;25/05/2019;1,4
Bagnoregio ;26/05/2019;24,2
Bagnoregio ;27/05/2019;8,8
Bagnoregio ;28/05/2019;2,2
Bagnoregio ;29/05/2019;0,8
Bagnoregio ;30/05/2019;0,2
Bagnoregio ;31/05/2019;0
Barbarano ;01/05/2019;0
Barbarano ;02/05/2019;0
Barbarano ;03/05/2019;0
Barbarano ;04/05/2019;30,6
Barbarano ;05/05/2019;12,9
Barbarano ;06/05/2019;0,2
Barbarano ;07/05/2019;0
Barbarano ;08/05/2019;0
Barbarano ;09/05/2019;3,8
Barbarano ;10/05/2019;0
Barbarano ;11/05/2019;0
Barbarano ;12/05/2019;6,2
Barbarano ;13/05/2019;0,6
Barbarano ;14/05/2019;0
Barbarano ;15/05/2019;9
Barbarano ;16/05/2019;0
Barbarano ;17/05/2019;0,2
Barbarano ;18/05/2019;12,3
Barbarano ;19/05/2019;9,6
Barbarano ;20/05/2019;5,8
Barbarano ;21/05/2019;0
Barbarano ;22/05/2019;0
Barbarano ;23/05/2019;0
Barbarano ;24/05/2019;0,2
Barbarano ;25/05/2019;0,8
Barbarano ;26/05/2019;17,6
Barbarano ;27/05/2019;14,5
Barbarano ;28/05/2019;1
Barbarano ;29/05/2019;9,9
Barbarano ;30/05/2019;21
Barbarano ;31/05/2019;0
Bolsena ;01/05/2019;0,2
Bolsena ;02/05/2019;0
Bolsena ;03/05/2019;0
Bolsena ;04/05/2019;8
Bolsena ;05/05/2019;7,6
Bolsena ;06/05/2019;0
Bolsena ;07/05/2019;0
Bolsena ;08/05/2019;0
Bolsena ;09/05/2019;3,4
Bolsena ;10/05/2019;0
Bolsena ;11/05/2019;8,8
Bolsena ;12/05/2019;16,2
Bolsena ;13/05/2019;5,2
Bolsena ;14/05/2019;0
Bolsena ;15/05/2019;3,6
Bolsena ;16/05/2019;0,2
Bolsena ;17/05/2019;-
Bolsena ;18/05/2019;-
Bolsena ;19/05/2019;-
Bolsena ;20/05/2019;-
Bolsena ;21/05/2019;-
Bolsena ;22/05/2019;0,4
Bolsena ;23/05/2019;0
Bolsena ;24/05/2019;0
Bolsena ;25/05/2019;0,8
Bolsena ;26/05/2019;27
Bolsena ;27/05/2019;4,2
Bolsena ;28/05/2019;5,2
Bolsena ;29/05/2019;1
Bolsena ;30/05/2019;0,2
Bolsena ;31/05/2019;0
Borgo Montello ;01/05/2019;1,2
Borgo Montello ;02/05/2019;0,2
Borgo Montello ;03/05/2019;0
Borgo Montello ;04/05/2019;20,3
Borgo Montello ;05/05/2019;7,2
Borgo Montello ;06/05/2019;3
Borgo Montello ;07/05/2019;0
Borgo Montello ;08/05/2019;0
Borgo Montello ;09/05/2019;0
Borgo Montello ;10/05/2019;0
Borgo Montello ;11/05/2019;0
Borgo Montello ;12/05/2019;1,2
Borgo Montello ;13/05/2019;1,4
Borgo Montello ;14/05/2019;11,6
Borgo Montello ;15/05/2019;48,4
Borgo Montello ;16/05/2019;0,2
Borgo Montello ;17/05/2019;0
Borgo Montello ;18/05/2019;1
Borgo Montello ;19/05/2019;4,4
Borgo Montello ;20/05/2019;4,2
Borgo Montello ;21/05/2019;10,3
Borgo Montello ;22/05/2019;0
Borgo Montello ;23/05/2019;0
Borgo Montello ;24/05/2019;0
Borgo Montello ;25/05/2019;1
Borgo Montello ;26/05/2019;11,6
Borgo Montello ;27/05/2019;19
Borgo Montello ;28/05/2019;0,2
Borgo Montello ;29/05/2019;0
Borgo Montello ;30/05/2019;0
Borgo Montello ;31/05/2019;0
Borgorose ;01/05/2019;0,2
Borgorose ;02/05/2019;0
Borgorose ;03/05/2019;0
Borgorose ;04/05/2019;7,4
Borgorose ;05/05/2019;13,8
Borgorose ;06/05/2019;7,4
Borgorose ;07/05/2019;0
Borgorose ;08/05/2019;0
Borgorose ;09/05/2019;3,4
