Stazione;Data;Dato pluviometrico giornaliero 0-24
Acqua Acetosa ;2018-09-28;0
Acqua Acetosa ;2018-09-29;0
Acqua Acetosa ;2018-09-30;0
Acquapendente ;2018-09-01;-
Acquapendente ;2018-09-02;-
Acquapendente ;2018-09-03;-
Acquapendente ;2018-09-04;-
Acquapendente ;2018-09-05;-
Acquapendente ;2018-09-06;-
Acquapendente ;2018-09-07;-
Acquapendente ;2018-09-08;-
Acquapendente ;2018-09-09;-
Acquapendente ;2018-09-10;-
Acquapendente ;2018-09-11;-
Acquapendente ;2018-09-12;-
Acquapendente ;2018-09-13;-
Acquapendente ;2018-09-14;-
Acquapendente ;2018-09-15;-
Acquapendente ;2018-09-16;-
Acquapendente ;2018-09-17;-
Acquapendente ;2018-09-18;-
Acquapendente ;2018-09-19;-
Acquapendente ;2018-09-20;-
Acquapendente ;2018-09-21;-
Acquapendente ;2018-09-22;-
Acquapendente ;2018-09-23;-
Acquapendente ;2018-09-24;-
Acquapendente ;2018-09-25;-
Acquapendente ;2018-09-26;-
Acquapendente ;2018-09-27;-
Acquapendente ;2018-09-28;-
Acquapendente ;2018-09-29;-
Acquapendente ;2018-09-30;-
Allumiere ;2018-09-01;0
Allumiere ;2018-09-02;3,5
Allumiere ;2018-09-03;0,2
Allumiere ;2018-09-04;0
Allumiere ;2018-09-05;0
Allumiere ;2018-09-06;0
Allumiere ;2018-09-07;33,1
Allumiere ;2018-09-08;0,2
Allumiere ;2018-09-09;0
Allumiere ;2018-09-10;0
Allumiere ;2018-09-11;0
Allumiere ;2018-09-12;0
Allumiere ;2018-09-13;11,3
Allumiere ;2018-09-14;0
Allumiere ;2018-09-15;0,4
Allumiere ;2018-09-16;0
Allumiere ;2018-09-17;0
Allumiere ;2018-09-18;4
Allumiere ;2018-09-19;2,8
Allumiere ;2018-09-20;0
Allumiere ;2018-09-21;0
Allumiere ;2018-09-22;0
Allumiere ;2018-09-23;0
Allumiere ;2018-09-24;0
Allumiere ;2018-09-25;0
Allumiere ;2018-09-26;0
Allumiere ;2018-09-27;0
Allumiere ;2018-09-28;0
Allumiere ;2018-09-29;0
Allumiere ;2018-09-30;0
Amaseno a Fossanova ;2018-09-01;9,4
Amaseno a Fossanova ;2018-09-02;0
Amaseno a Fossanova ;2018-09-03;2,4
Amaseno a Fossanova ;2018-09-04;0,2
Amaseno a Fossanova ;2018-09-05;0
Amaseno a Fossanova ;2018-09-06;0
Amaseno a Fossanova ;2018-09-07;0
Amaseno a Fossanova ;2018-09-08;0
Amaseno a Fossanova ;2018-09-09;0
Amaseno a Fossanova ;2018-09-10;0
Amaseno a Fossanova ;2018-09-11;0
Amaseno a Fossanova ;2018-09-12;0
Amaseno a Fossanova ;2018-09-13;0
Amaseno a Fossanova ;2018-09-14;0
Amaseno a Fossanova ;2018-09-15;0
Amaseno a Fossanova ;2018-09-16;0
Amaseno a Fossanova ;2018-09-17;0
Amaseno a Fossanova ;2018-09-18;1,9
Amaseno a Fossanova ;2018-09-19;8,8
Amaseno a Fossanova ;2018-09-20;2,2
Amaseno a Fossanova ;2018-09-21;0
Amaseno a Fossanova ;2018-09-22;0,2
Amaseno a Fossanova ;2018-09-23;0
Amaseno a Fossanova ;2018-09-24;0
Amaseno a Fossanova ;2018-09-25;0,6
Amaseno a Fossanova ;2018-09-26;0
Amaseno a Fossanova ;2018-09-27;0
Amaseno a Fossanova ;2018-09-28;0
Amaseno a Fossanova ;2018-09-29;0
Amaseno a Fossanova ;2018-09-30;0
Amatrice ;2018-09-01;2
Amatrice ;2018-09-02;13,2
Amatrice ;2018-09-03;0,4
Amatrice ;2018-09-04;2,6
Amatrice ;2018-09-05;0,2
Amatrice ;2018-09-06;0
Amatrice ;2018-09-07;20,5
Amatrice ;2018-09-08;0,2
Amatrice ;2018-09-09;0
Amatrice ;2018-09-10;0
Amatrice ;2018-09-11;0,2
Amatrice ;2018-09-12;0
Amatrice ;2018-09-13;16,6
Amatrice ;2018-09-14;0,2
Amatrice ;2018-09-15;0
Amatrice ;2018-09-16;0,8
Amatrice ;2018-09-17;10,1
Amatrice ;2018-09-18;4
Amatrice ;2018-09-19;5,8
Amatrice ;2018-09-20;0,2
Amatrice ;2018-09-21;1,4
Amatrice ;2018-09-22;0,2
Amatrice ;2018-09-23;0,2
Amatrice ;2018-09-24;0
Amatrice ;2018-09-25;0
Amatrice ;2018-09-26;0
Amatrice ;2018-09-27;0
Amatrice ;2018-09-28;0
Amatrice ;2018-09-29;0,2
Amatrice ;2018-09-30;0
Aniene a Lunghezza ;2018-09-01;17,8
Aniene a Lunghezza ;2018-09-02;7,8
Aniene a Lunghezza ;2018-09-03;0
Aniene a Lunghezza ;2018-09-04;0
Aniene a Lunghezza ;2018-09-05;0
Aniene a Lunghezza ;2018-09-06;0
Aniene a Lunghezza ;2018-09-07;0,2
Aniene a Lunghezza ;2018-09-08;0
Aniene a Lunghezza ;2018-09-09;0
Aniene a Lunghezza ;2018-09-10;0
Aniene a Lunghezza ;2018-09-11;0
Aniene a Lunghezza ;2018-09-12;0
Aniene a Lunghezza ;2018-09-13;0
Aniene a Lunghezza ;2018-09-14;0
Aniene a Lunghezza ;2018-09-15;0
Aniene a Lunghezza ;2018-09-16;0
Aniene a Lunghezza ;2018-09-17;0
Aniene a Lunghezza ;2018-09-18;0,8
Aniene a Lunghezza ;2018-09-19;12
Aniene a Lunghezza ;2018-09-20;5,2
Aniene a Lunghezza ;2018-09-21;0
Aniene a Lunghezza ;2018-09-22;0
Aniene a Lunghezza ;2018-09-23;0
Aniene a Lunghezza ;2018-09-24;0
Aniene a Lunghezza ;2018-09-25;0
Aniene a Lunghezza ;2018-09-26;0
Aniene a Lunghezza ;2018-09-27;0
Aniene a Lunghezza ;2018-09-28;0
Aniene a Lunghezza ;2018-09-29;0
Aniene a Lunghezza ;2018-09-30;0
Aniene a Marano Equo ;2018-09-01;11,1
Aniene a Marano Equo ;2018-09-02;57,8
Aniene a Marano Equo ;2018-09-03;1
Aniene a Marano Equo ;2018-09-04;0
Aniene a Marano Equo ;2018-09-05;0,2
Aniene a Marano Equo ;2018-09-06;0
Aniene a Marano Equo ;2018-09-07;22,6
Aniene a Marano Equo ;2018-09-08;0,2
Aniene a Marano Equo ;2018-09-09;0
Aniene a Marano Equo ;2018-09-10;0
Aniene a Marano Equo ;2018-09-11;0,2
Aniene a Marano Equo ;2018-09-12;0
Aniene a Marano Equo ;2018-09-13;0
Aniene a Marano Equo ;2018-09-14;0
Aniene a Marano Equo ;2018-09-15;0
Aniene a Marano Equo ;2018-09-16;0,2
Aniene a Marano Equo ;2018-09-17;0
Aniene a Marano Equo ;2018-09-18;0,2
Aniene a Marano Equo ;2018-09-19;4,4
Aniene a Marano Equo ;2018-09-20;7,1
Aniene a Marano Equo ;2018-09-21;2,2
Aniene a Marano Equo ;2018-09-22;0
Aniene a Marano Equo ;2018-09-23;0,2
Aniene a Marano Equo ;2018-09-24;0
Aniene a Marano Equo ;2018-09-25;0
Aniene a Marano Equo ;2018-09-26;0
Aniene a Marano Equo ;2018-09-27;0
Aniene a Marano Equo ;2018-09-28;0
Aniene a Marano Equo ;2018-09-29;0
Aniene a Marano Equo ;2018-09-30;0
Aniene a Ponte Salario ;2018-09-01;8,1
Aniene a Ponte Salario ;2018-09-02;0
Aniene a Ponte Salario ;2018-09-03;0,2
Aniene a Ponte Salario ;2018-09-04;0
Aniene a Ponte Salario ;2018-09-05;0
Aniene a Ponte Salario ;2018-09-06;0
Aniene a Ponte Salario ;2018-09-07;5
Aniene a Ponte Salario ;2018-09-08;0
Aniene a Ponte Salario ;2018-09-09;0
Aniene a Ponte Salario ;2018-09-10;0
Aniene a Ponte Salario ;2018-09-11;0
Aniene a Ponte Salario ;2018-09-12;0
Aniene a Ponte Salario ;2018-09-13;0,2
Aniene a Ponte Salario ;2018-09-14;0
Aniene a Ponte Salario ;2018-09-15;0
Aniene a Ponte Salario ;2018-09-16;0
Aniene a Ponte Salario ;2018-09-17;0
Aniene a Ponte Salario ;2018-09-18;0,6
Aniene a Ponte Salario ;2018-09-19;6,6
Aniene a Ponte Salario ;2018-09-20;8,4
Aniene a Ponte Salario ;2018-09-21;3,6
Aniene a Ponte Salario ;2018-09-22;0,2
Aniene a Ponte Salario ;2018-09-23;0
Aniene a Ponte Salario ;2018-09-24;0
Aniene a Ponte Salario ;2018-09-25;0
Aniene a Ponte Salario ;2018-09-26;0
Aniene a Ponte Salario ;2018-09-27;0
Aniene a Ponte Salario ;2018-09-28;0
Aniene a Ponte Salario ;2018-09-29;0
Aniene a Ponte Salario ;2018-09-30;0
Aniene a Subiaco ;2018-09-01;5,8
Aniene a Subiaco ;2018-09-02;1,6
Aniene a Subiaco ;2018-09-03;0
Aniene a Subiaco ;2018-09-04;0
Aniene a Subiaco ;2018-09-05;0
Aniene a Subiaco ;2018-09-06;0
Aniene a Subiaco ;2018-09-07;17,8
Aniene a Subiaco ;2018-09-08;0,2
Aniene a Subiaco ;2018-09-09;0
Aniene a Subiaco ;2018-09-10;0
Aniene a Subiaco ;2018-09-11;0
Aniene a Subiaco ;2018-09-12;0
Aniene a Subiaco ;2018-09-13;0
Aniene a Subiaco ;2018-09-14;0
Aniene a Subiaco ;2018-09-15;0
Aniene a Subiaco ;2018-09-16;0
Aniene a Subiaco ;2018-09-17;0
Aniene a Subiaco ;2018-09-18;0,6
Aniene a Subiaco ;2018-09-19;7,2
Aniene a Subiaco ;2018-09-20;0,4
Aniene a Subiaco ;2018-09-21;10,2
Aniene a Subiaco ;2018-09-22;0
Aniene a Subiaco ;2018-09-23;0
Aniene a Subiaco ;2018-09-24;1,9
Aniene a Subiaco ;2018-09-25;0
Aniene a Subiaco ;2018-09-26;0
Aniene a Subiaco ;2018-09-27;0
Aniene a Subiaco ;2018-09-28;0
Aniene a Subiaco ;2018-09-29;0
Aniene a Subiaco ;2018-09-30;0
Anzio ;2018-09-01;9,2
Anzio ;2018-09-02;0
Anzio ;2018-09-03;0,8
Anzio ;2018-09-04;0,2
Anzio ;2018-09-05;0
Anzio ;2018-09-06;0
Anzio ;2018-09-07;21,8
Anzio ;2018-09-08;0
Anzio ;2018-09-09;0
Anzio ;2018-09-10;0
Anzio ;2018-09-11;0
Anzio ;2018-09-12;0
Anzio ;2018-09-13;0,2
Anzio ;2018-09-14;0
Anzio ;2018-09-15;0
Anzio ;2018-09-16;0
Anzio ;2018-09-17;0
Anzio ;2018-09-18;7,4
Anzio ;2018-09-19;9
Anzio ;2018-09-20;15,8
Anzio ;2018-09-21;0
Anzio ;2018-09-22;0
Anzio ;2018-09-23;0
Anzio ;2018-09-24;0
Anzio ;2018-09-25;0,2
Anzio ;2018-09-26;0
Anzio ;2018-09-27;0
Anzio ;2018-09-28;0
Anzio ;2018-09-29;0
Anzio ;2018-09-30;0
Aprilia ;2018-09-01;11,2
Aprilia ;2018-09-02;0,2
Aprilia ;2018-09-03;4,6
Aprilia ;2018-09-04;0
Aprilia ;2018-09-05;0
Aprilia ;2018-09-06;0
Aprilia ;2018-09-07;8,8
Aprilia ;2018-09-08;0
Aprilia ;2018-09-09;0
Aprilia ;2018-09-10;0
Aprilia ;2018-09-11;0
Aprilia ;2018-09-12;0
Aprilia ;2018-09-13;0,4
Aprilia ;2018-09-14;0
Aprilia ;2018-09-15;0
Aprilia ;2018-09-16;0
Aprilia ;2018-09-17;1
Aprilia ;2018-09-18;6,8
Aprilia ;2018-09-19;4,2
Aprilia ;2018-09-20;14,4
Aprilia ;2018-09-21;0
Aprilia ;2018-09-22;0
Aprilia ;2018-09-23;0
Aprilia ;2018-09-24;0
Aprilia ;2018-09-25;0,8
Aprilia ;2018-09-26;0
Aprilia ;2018-09-27;0
Aprilia ;2018-09-28;0
Aprilia ;2018-09-29;0
Aprilia ;2018-09-30;0
Ardea ;2018-09-01;4
Ardea ;2018-09-02;0,6
Ardea ;2018-09-03;3,4
Ardea ;2018-09-04;0
Ardea ;2018-09-05;0
Ardea ;2018-09-06;0
Ardea ;2018-09-07;31,2
Ardea ;2018-09-08;0,2
Ardea ;2018-09-09;0
Ardea ;2018-09-10;0
Ardea ;2018-09-11;0
Ardea ;2018-09-12;0
Ardea ;2018-09-13;0,2
Ardea ;2018-09-14;0
Ardea ;2018-09-15;0
Ardea ;2018-09-16;0
Ardea ;2018-09-17;0
Ardea ;2018-09-18;9,8
Ardea ;2018-09-19;4,6
Ardea ;2018-09-20;9,2
Ardea ;2018-09-21;0
Ardea ;2018-09-22;0
Ardea ;2018-09-23;0
Ardea ;2018-09-24;0
Ardea ;2018-09-25;5,6
Ardea ;2018-09-26;0
Ardea ;2018-09-27;0
Ardea ;2018-09-28;0
Ardea ;2018-09-29;0
Ardea ;2018-09-30;0
Arrone a Maccarese ;2018-09-01;8,7
Arrone a Maccarese ;2018-09-02;0
Arrone a Maccarese ;2018-09-03;0
Arrone a Maccarese ;2018-09-04;0
Arrone a Maccarese ;2018-09-05;0
Arrone a Maccarese ;2018-09-06;0,2
Arrone a Maccarese ;2018-09-07;36,4
Arrone a Maccarese ;2018-09-08;0,2
Arrone a Maccarese ;2018-09-09;0
Arrone a Maccarese ;2018-09-10;0
Arrone a Maccarese ;2018-09-11;0
Arrone a Maccarese ;2018-09-12;0
Arrone a Maccarese ;2018-09-13;0,6
Arrone a Maccarese ;2018-09-14;0,2
Arrone a Maccarese ;2018-09-15;0
Arrone a Maccarese ;2018-09-16;0
Arrone a Maccarese ;2018-09-17;0
Arrone a Maccarese ;2018-09-18;3
Arrone a Maccarese ;2018-09-19;1,4
Arrone a Maccarese ;2018-09-20;11,7
Arrone a Maccarese ;2018-09-21;0,2
Arrone a Maccarese ;2018-09-22;0
Arrone a Maccarese ;2018-09-23;0
Arrone a Maccarese ;2018-09-24;0,2
Arrone a Maccarese ;2018-09-25;0
Arrone a Maccarese ;2018-09-26;0
Arrone a Maccarese ;2018-09-27;0
Arrone a Maccarese ;2018-09-28;0
Arrone a Maccarese ;2018-09-29;0
Arrone a Maccarese ;2018-09-30;0
Arsoli ;2018-09-01;6,8
Arsoli ;2018-09-02;11,4
Arsoli ;2018-09-03;3,6
Arsoli ;2018-09-04;0,2
Arsoli ;2018-09-05;0
Arsoli ;2018-09-06;0
Arsoli ;2018-09-07;3,8
Arsoli ;2018-09-08;0
Arsoli ;2018-09-09;0,2
Arsoli ;2018-09-10;0
Arsoli ;2018-09-11;0
Arsoli ;2018-09-12;0
Arsoli ;2018-09-13;0
Arsoli ;2018-09-14;0
Arsoli ;2018-09-15;0
Arsoli ;2018-09-16;0,2
Arsoli ;2018-09-17;0
Arsoli ;2018-09-18;3
Arsoli ;2018-09-19;5,8
Arsoli ;2018-09-20;1,4
Arsoli ;2018-09-21;9,2
Arsoli ;2018-09-22;0,2
Arsoli ;2018-09-23;0,2
Arsoli ;2018-09-24;0
Arsoli ;2018-09-25;0
Arsoli ;2018-09-26;0
Arsoli ;2018-09-27;0
Arsoli ;2018-09-28;0
Arsoli ;2018-09-29;0
Arsoli ;2018-09-30;0
Aurelio ;2018-09-01;21,6
Aurelio ;2018-09-02;0
Aurelio ;2018-09-03;0
Aurelio ;2018-09-04;0
Aurelio ;2018-09-05;0,2
Aurelio ;2018-09-06;0
Aurelio ;2018-09-07;11
Aurelio ;2018-09-08;0
Aurelio ;2018-09-09;0,2
Aurelio ;2018-09-10;0
Aurelio ;2018-09-11;0
Aurelio ;2018-09-12;0
Aurelio ;2018-09-13;0
Aurelio ;2018-09-14;0
Aurelio ;2018-09-15;0
Aurelio ;2018-09-16;0
Aurelio ;2018-09-17;0
Aurelio ;2018-09-18;1,6
Aurelio ;2018-09-19;7,4
Aurelio ;2018-09-20;25
Aurelio ;2018-09-21;0,2
Aurelio ;2018-09-22;0,2
Aurelio ;2018-09-23;0
Aurelio ;2018-09-24;0
Aurelio ;2018-09-25;2,8
Aurelio ;2018-09-26;0
Aurelio ;2018-09-27;0
Aurelio ;2018-09-28;0
Aurelio ;2018-09-29;0
Aurelio ;2018-09-30;0
Baccano ;2018-09-01;16,6
Baccano ;2018-09-02;0,2
Baccano ;2018-09-03;0
Baccano ;2018-09-04;0
Baccano ;2018-09-05;0,2
Baccano ;2018-09-06;0
Baccano ;2018-09-07;4,2
Baccano ;2018-09-08;0,2
Baccano ;2018-09-09;0
Baccano ;2018-09-10;0
Baccano ;2018-09-11;0
Baccano ;2018-09-12;0,2
Baccano ;2018-09-13;0
Baccano ;2018-09-14;0
Baccano ;2018-09-15;0,2
Baccano ;2018-09-16;0
Baccano ;2018-09-17;0,6
Baccano ;2018-09-18;22,2
Baccano ;2018-09-19;1
Baccano ;2018-09-20;4
Baccano ;2018-09-21;0
Baccano ;2018-09-22;0,2
Baccano ;2018-09-23;0
Baccano ;2018-09-24;1,2
Baccano ;2018-09-25;0
Baccano ;2018-09-26;0
Baccano ;2018-09-27;0
Baccano ;2018-09-28;0
Baccano ;2018-09-29;0
Baccano ;2018-09-30;0
Bagnoregio ;2018-09-01;0
Bagnoregio ;2018-09-02;9,4
Bagnoregio ;2018-09-03;0
Bagnoregio ;2018-09-04;0
Bagnoregio ;2018-09-05;0,2
Bagnoregio ;2018-09-06;0
Bagnoregio ;2018-09-07;6,6
Bagnoregio ;2018-09-08;0
Bagnoregio ;2018-09-09;0
Bagnoregio ;2018-09-10;0
Bagnoregio ;2018-09-11;0
Bagnoregio ;2018-09-12;0
Bagnoregio ;2018-09-13;0
Bagnoregio ;2018-09-14;0
Bagnoregio ;2018-09-15;0
Bagnoregio ;2018-09-16;0
Bagnoregio ;2018-09-17;0,2
Bagnoregio ;2018-09-18;0,4
Bagnoregio ;2018-09-19;8,2
Bagnoregio ;2018-09-20;0
Bagnoregio ;2018-09-21;0
Bagnoregio ;2018-09-22;0
Bagnoregio ;2018-09-23;0,2
Bagnoregio ;2018-09-24;4,6
Bagnoregio ;2018-09-25;0
Bagnoregio ;2018-09-26;0
Bagnoregio ;2018-09-27;0
Bagnoregio ;2018-09-28;0
Bagnoregio ;2018-09-29;0
Bagnoregio ;2018-09-30;0
Barbarano ;2018-09-01;0,2
Barbarano ;2018-09-02;0,2
Barbarano ;2018-09-03;0
Barbarano ;2018-09-04;0
Barbarano ;2018-09-05;0,4
Barbarano ;2018-09-06;0
Barbarano ;2018-09-07;28
Barbarano ;2018-09-08;0,2
Barbarano ;2018-09-09;0
Barbarano ;2018-09-10;0
Barbarano ;2018-09-11;0,2
Barbarano ;2018-09-12;0
Barbarano ;2018-09-13;0
Barbarano ;2018-09-14;0
Barbarano ;2018-09-15;0,6
Barbarano ;2018-09-16;0,2
Barbarano ;2018-09-17;0,4
Barbarano ;2018-09-18;0,4
Barbarano ;2018-09-19;18,8
Barbarano ;2018-09-20;0,4
Barbarano ;2018-09-21;0
Barbarano ;2018-09-22;0
Barbarano ;2018-09-23;0,2
Barbarano ;2018-09-24;0
Barbarano ;2018-09-25;0
Barbarano ;2018-09-26;0
Barbarano ;2018-09-27;0
Barbarano ;2018-09-28;0
Barbarano ;2018-09-29;0
Barbarano ;2018-09-30;0
Bolsena ;2018-09-01;0,6
Bolsena ;2018-09-02;2
Bolsena ;2018-09-03;0,8
Bolsena ;2018-09-04;0
Bolsena ;2018-09-05;0,2
Bolsena ;2018-09-06;0
Bolsena ;2018-09-07;20,6
Bolsena ;2018-09-08;0
Bolsena ;2018-09-09;0
Bolsena ;2018-09-10;0
Bolsena ;2018-09-11;0
Bolsena ;2018-09-12;0
Bolsena ;2018-09-13;0
Bolsena ;2018-09-14;0
Bolsena ;2018-09-15;0
Bolsena ;2018-09-16;0
Bolsena ;2018-09-17;0
Bolsena ;2018-09-18;0
Bolsena ;2018-09-19;22,2
Bolsena ;2018-09-20;0
Bolsena ;2018-09-21;0
Bolsena ;2018-09-22;-
Bolsena ;2018-09-23;-
Bolsena ;2018-09-24;-
Bolsena ;2018-09-25;-
Bolsena ;2018-09-26;-
Bolsena ;2018-09-27;0
Bolsena ;2018-09-28;0
Bolsena ;2018-09-29;0
Bolsena ;2018-09-30;0
Borgo Montello ;2018-09-01;8,6
Borgo Montello ;2018-09-02;0
Borgo Montello ;2018-09-03;0
Borgo Montello ;2018-09-04;0
Borgo Montello ;2018-09-05;0
Borgo Montello ;2018-09-06;0
Borgo Montello ;2018-09-07;5,8
Borgo Montello ;2018-09-08;0
Borgo Montello ;2018-09-09;0
Borgo Montello ;2018-09-10;0
Borgo Montello ;2018-09-11;0
Borgo Montello ;2018-09-12;0
Borgo Montello ;2018-09-13;0
Borgo Montello ;2018-09-14;0
Borgo Montello ;2018-09-15;0
Borgo Montello ;2018-09-16;0
Borgo Montello ;2018-09-17;0
Borgo Montello ;2018-09-18;1,8
Borgo Montello ;2018-09-19;12
Borgo Montello ;2018-09-20;16
Borgo Montello ;2018-09-21;0
Borgo Montello ;2018-09-22;0
Borgo Montello ;2018-09-23;0
Borgo Montello ;2018-09-24;0
Borgo Montello ;2018-09-25;0,2
Borgo Montello ;2018-09-26;0
Borgo Montello ;2018-09-27;0
Borgo Montello ;2018-09-28;0
Borgo Montello ;2018-09-29;0
Borgo Montello ;2018-09-30;0
Borgorose ;2018-09-01;6
Borgorose ;2018-09-02;6,2
Borgorose ;2018-09-03;0,6
Borgorose ;2018-09-04;3
Borgorose ;2018-09-05;0
Borgorose ;2018-09-06;0,2
Borgorose ;2018-09-07;1,2
Borgorose ;2018-09-08;0,2
Borgorose ;2018-09-09;0
Borgorose ;2018-09-10;0
Borgorose ;2018-09-11;0
Borgorose ;2018-09-12;0
Borgorose ;2018-09-13;5
Borgorose ;2018-09-14;0
Borgorose ;2018-09-15;0
Borgorose ;2018-09-16;2,8
Borgorose ;2018-09-17;0,2
Borgorose ;2018-09-18;0
Borgorose ;2018-09-19;4
Borgorose ;2018-09-20;1,8
Borgorose ;2018-09-21;0
Borgorose ;2018-09-22;0
Borgorose ;2018-09-23;0,2
Borgorose ;2018-09-24;0
Borgorose ;2018-09-25;0
Borgorose ;2018-09-26;0
Borgorose ;2018-09-27;0
Borgorose ;2018-09-28;0
Borgorose ;2018-09-29;0
Borgorose ;2018-09-30;0
Bracciano ;2018-09-01;10,8
Bracciano ;2018-09-02;0
Bracciano ;2018-09-03;0
Bracciano ;2018-09-04;0
Bracciano ;2018-09-05;0
Bracciano ;2018-09-06;0
Bracciano ;2018-09-07;17,7
Bracciano ;2018-09-08;0
Bracciano ;2018-09-09;0
Bracciano ;2018-09-10;0
Bracciano ;2018-09-11;0
Bracciano ;2018-09-12;0
Bracciano ;2018-09-13;0
Bracciano ;2018-09-14;0
Bracciano ;2018-09-15;0
Bracciano ;2018-09-16;0
Bracciano ;2018-09-17;0,8
Bracciano ;2018-09-18;0,6
Bracciano ;2018-09-19;0,6
Bracciano ;2018-09-20;0,4
Bracciano ;2018-09-21;0
Bracciano ;2018-09-22;0
Bracciano ;2018-09-23;0
Bracciano ;2018-09-24;1
Bracciano ;2018-09-25;0
Bracciano ;2018-09-26;0
Bracciano ;2018-09-27;0
Bracciano ;2018-09-28;0
